proposal_id,year,proposal_link,title,skills,researcher_name,team,goodness
nsf21598,2021,https://www.nsf.gov/pubs/2021/nsf21598/nsf21598.htm,Advanced Technological Education (2021),"['advanced', 'technological', 'education', 'advanced technological', 'technological education', 'focus', 'two-year', 'institutions', 'higher', 'ihes', 'focus two-year', 'two-year institutions', 'institutions higher', 'higher education', 'education ihes', 'ate', 'supports', 'technicians', 'high-technology', 'fields', 'drive', 'our', 'nation', 'economy', 'involves', 'partnerships', 'between', 'academic', 'grades', 'education ate', 'ate supports', 'supports education', 'education technicians', 'technicians high-technology', 'high-technology fields', 'fields drive', 'drive our', 'our nation', 'nation economy', 'economy involves']","Agostinelli, Forest","[['Agostinelli, Forest', 'McAnally, A. Steve', 'Berge, Nicole D.'], ['Agostinelli, Forest', 'Gholizadeh, Sona'], ['Agostinelli, Forest', 'Lyons, Jed'], ['Agostinelli, Forest', 'Dillon, Anthony L'], ['Agostinelli, Forest', 'Ziehl, Paul']]","[0.1031, 0.0781, 0.0688, 0.0594, 0.05]"
nsf21598,2021,https://www.nsf.gov/pubs/2021/nsf21598/nsf21598.htm,Advanced Technological Education (2021),"['advanced', 'technological', 'education', 'advanced technological', 'technological education', 'focus', 'two-year', 'institutions', 'higher', 'ihes', 'focus two-year', 'two-year institutions', 'institutions higher', 'higher education', 'education ihes', 'ate', 'supports', 'technicians', 'high-technology', 'fields', 'drive', 'our', 'nation', 'economy', 'involves', 'partnerships', 'between', 'academic', 'grades', 'education ate', 'ate supports', 'supports education', 'education technicians', 'technicians high-technology', 'high-technology fields', 'fields drive', 'drive our', 'our nation', 'nation economy', 'economy involves']","Ahmad, Iftikhar","[['Ahmad, Iftikhar', 'Gholizadeh, Sona'], ['Ahmad, Iftikhar', 'Lyons, Jed'], ['Ahmad, Iftikhar', 'Ziehl, Paul'], ['Ahmad, Iftikhar', 'Devereux, Emily'], ['Ahmad, Iftikhar', 'Brookshire, Robert G., Ph.D.']]","[0.0781, 0.0688, 0.05, 0.05, 0.05]"
nsf21598,2021,https://www.nsf.gov/pubs/2021/nsf21598/nsf21598.htm,Advanced Technological Education (2021),"['advanced', 'technological', 'education', 'advanced technological', 'technological education', 'focus', 'two-year', 'institutions', 'higher', 'ihes', 'focus two-year', 'two-year institutions', 'institutions higher', 'higher education', 'education ihes', 'ate', 'supports', 'technicians', 'high-technology', 'fields', 'drive', 'our', 'nation', 'economy', 'involves', 'partnerships', 'between', 'academic', 'grades', 'education ate', 'ate supports', 'supports education', 'education technicians', 'technicians high-technology', 'high-technology fields', 'fields drive', 'drive our', 'our nation', 'nation economy', 'economy involves']","Alexeev, Oleg S.","[['Alexeev, Oleg S.', 'Gholizadeh, Sona'], ['Alexeev, Oleg S.', 'Lyons, Jed'], ['Alexeev, Oleg S.', 'Dillon, Anthony L'], ['Alexeev, Oleg S.', 'Devereux, Emily'], ['Alexeev, Oleg S.', 'Ziehl, Paul']]","[0.0969, 0.0875, 0.0781, 0.0688, 0.0688]"
nsf21598,2021,https://www.nsf.gov/pubs/2021/nsf21598/nsf21598.htm,Advanced Technological Education (2021),"['advanced', 'technological', 'education', 'advanced technological', 'technological education', 'focus', 'two-year', 'institutions', 'higher', 'ihes', 'focus two-year', 'two-year institutions', 'institutions higher', 'higher education', 'education ihes', 'ate', 'supports', 'technicians', 'high-technology', 'fields', 'drive', 'our', 'nation', 'economy', 'involves', 'partnerships', 'between', 'academic', 'grades', 'education ate', 'ate supports', 'supports education', 'education technicians', 'technicians high-technology', 'high-technology fields', 'fields drive', 'drive our', 'our nation', 'nation economy', 'economy involves']","Ali, Mohammod","[['Ali, Mohammod', 'Gholizadeh, Sona'], ['Ali, Mohammod', 'Lyons, Jed'], ['Ali, Mohammod', 'Dillon, Anthony L'], ['Ali, Mohammod', 'Ziehl, Paul'], ['Ali, Mohammod', 'Bayoumi, Abdel-Moez E.']]","[0.0781, 0.0688, 0.0594, 0.05, 0.05]"
nsf21598,2021,https://www.nsf.gov/pubs/2021/nsf21598/nsf21598.htm,Advanced Technological Education (2021),"['advanced', 'technological', 'education', 'advanced technological', 'technological education', 'focus', 'two-year', 'institutions', 'higher', 'ihes', 'focus two-year', 'two-year institutions', 'institutions higher', 'higher education', 'education ihes', 'ate', 'supports', 'technicians', 'high-technology', 'fields', 'drive', 'our', 'nation', 'economy', 'involves', 'partnerships', 'between', 'academic', 'grades', 'education ate', 'ate supports', 'supports education', 'education technicians', 'technicians high-technology', 'high-technology fields', 'fields drive', 'drive our', 'our nation', 'nation economy', 'economy involves']","Ammal, Salai C.","[['Ammal, Salai C.', 'Gholizadeh, Sona'], ['Ammal, Salai C.', 'Lyons, Jed'], ['Ammal, Salai C.', 'McAnally, A. Steve'], ['Ammal, Salai C.', 'Devereux, Emily'], ['Ammal, Salai C.', 'Ziehl, Paul']]","[0.0781, 0.0688, 0.0688, 0.05, 0.05]"
nsf21598,2021,https://www.nsf.gov/pubs/2021/nsf21598/nsf21598.htm,Advanced Technological Education (2021),"['advanced', 'technological', 'education', 'advanced technological', 'technological education', 'focus', 'two-year', 'institutions', 'higher', 'ihes', 'focus two-year', 'two-year institutions', 'institutions higher', 'higher education', 'education ihes', 'ate', 'supports', 'technicians', 'high-technology', 'fields', 'drive', 'our', 'nation', 'economy', 'involves', 'partnerships', 'between', 'academic', 'grades', 'education ate', 'ate supports', 'supports education', 'education technicians', 'technicians high-technology', 'high-technology fields', 'fields drive', 'drive our', 'our nation', 'nation economy', 'economy involves']","Bakos, Jason D.","[['Bakos, Jason D.', 'Gholizadeh, Sona'], ['Bakos, Jason D.', 'Lyons, Jed'], ['Bakos, Jason D.', 'Dillon, Anthony L'], ['Bakos, Jason D.', 'Ziehl, Paul'], ['Bakos, Jason D.', 'Brookshire, Robert G., Ph.D.']]","[0.0781, 0.0688, 0.0594, 0.05, 0.05]"
nsf21598,2021,https://www.nsf.gov/pubs/2021/nsf21598/nsf21598.htm,Advanced Technological Education (2021),"['advanced', 'technological', 'education', 'advanced technological', 'technological education', 'focus', 'two-year', 'institutions', 'higher', 'ihes', 'focus two-year', 'two-year institutions', 'institutions higher', 'higher education', 'education ihes', 'ate', 'supports', 'technicians', 'high-technology', 'fields', 'drive', 'our', 'nation', 'economy', 'involves', 'partnerships', 'between', 'academic', 'grades', 'education ate', 'ate supports', 'supports education', 'education technicians', 'technicians high-technology', 'high-technology fields', 'fields drive', 'drive our', 'our nation', 'nation economy', 'economy involves']","Banerjee, Sourav","[['Banerjee, Sourav', 'Gholizadeh, Sona', 'Lyons, Jed'], ['Banerjee, Sourav', 'Gholizadeh, Sona', 'McAnally, A. Steve'], ['Banerjee, Sourav', 'Gholizadeh, Sona', 'Dillon, Anthony L'], ['Banerjee, Sourav', 'Gholizadeh, Sona', 'Glenn Jr., Odell'], ['Banerjee, Sourav', 'Gholizadeh, Sona', 'Ziehl, Paul']]","[0.1156, 0.1156, 0.1125, 0.1062, 0.1031]"
nsf21598,2021,https://www.nsf.gov/pubs/2021/nsf21598/nsf21598.htm,Advanced Technological Education (2021),"['advanced', 'technological', 'education', 'advanced technological', 'technological education', 'focus', 'two-year', 'institutions', 'higher', 'ihes', 'focus two-year', 'two-year institutions', 'institutions higher', 'higher education', 'education ihes', 'ate', 'supports', 'technicians', 'high-technology', 'fields', 'drive', 'our', 'nation', 'economy', 'involves', 'partnerships', 'between', 'academic', 'grades', 'education ate', 'ate supports', 'supports education', 'education technicians', 'technicians high-technology', 'high-technology fields', 'fields drive', 'drive our', 'our nation', 'nation economy', 'economy involves']","Bayat, Mahmoud","[['Bayat, Mahmoud', 'Gholizadeh, Sona'], ['Bayat, Mahmoud', 'Lyons, Jed'], ['Bayat, Mahmoud', 'McAnally, A. Steve'], ['Bayat, Mahmoud', 'Ziehl, Paul'], ['Bayat, Mahmoud', 'Caicedo, Juan']]","[0.0781, 0.0688, 0.0688, 0.05, 0.05]"
nsf21598,2021,https://www.nsf.gov/pubs/2021/nsf21598/nsf21598.htm,Advanced Technological Education (2021),"['advanced', 'technological', 'education', 'advanced technological', 'technological education', 'focus', 'two-year', 'institutions', 'higher', 'ihes', 'focus two-year', 'two-year institutions', 'institutions higher', 'higher education', 'education ihes', 'ate', 'supports', 'technicians', 'high-technology', 'fields', 'drive', 'our', 'nation', 'economy', 'involves', 'partnerships', 'between', 'academic', 'grades', 'education ate', 'ate supports', 'supports education', 'education technicians', 'technicians high-technology', 'high-technology fields', 'fields drive', 'drive our', 'our nation', 'nation economy', 'economy involves']","Bayoumi, Abdel-Moez E.","[['Bayoumi, Abdel-Moez E.', 'Gholizadeh, Sona', 'Lyons, Jed'], ['Bayoumi, Abdel-Moez E.', 'Gholizadeh, Sona', 'Ziehl, Paul'], ['Bayoumi, Abdel-Moez E.', 'Gholizadeh, Sona'], ['Bayoumi, Abdel-Moez E.', 'Lyons, Jed'], ['Bayoumi, Abdel-Moez E.', 'Ziehl, Paul']]","[0.1156, 0.1031, 0.0781, 0.0688, 0.05]"
nsf21598,2021,https://www.nsf.gov/pubs/2021/nsf21598/nsf21598.htm,Advanced Technological Education (2021),"['advanced', 'technological', 'education', 'advanced technological', 'technological education', 'focus', 'two-year', 'institutions', 'higher', 'ihes', 'focus two-year', 'two-year institutions', 'institutions higher', 'higher education', 'education ihes', 'ate', 'supports', 'technicians', 'high-technology', 'fields', 'drive', 'our', 'nation', 'economy', 'involves', 'partnerships', 'between', 'academic', 'grades', 'education ate', 'ate supports', 'supports education', 'education technicians', 'technicians high-technology', 'high-technology fields', 'fields drive', 'drive our', 'our nation', 'nation economy', 'economy involves']","Benigni, Andrea","[['Benigni, Andrea', 'Gholizadeh, Sona'], ['Benigni, Andrea', 'McAnally, A. Steve'], ['Benigni, Andrea', 'Lyons, Jed'], ['Benigni, Andrea', 'Dillon, Anthony L'], ['Benigni, Andrea', 'Ziehl, Paul']]","[0.0781, 0.0688, 0.0688, 0.0594, 0.05]"
